sent_id	word_seq	original_word	cyrillic_word	pos
120	11	beriw	жеткерип	VERB
120	12	dizbeginen	бериў	VERB
120	13	kelip	дизбегинен	NOUN
120	14	shıqtı,	келип	PUNCT
120	15	bul	шіқті	PRON
120	16	Applediń	,	PUNCT
120	17	óziniń	бул	NOUN
120	18	qupıyalıq	аппледиң	NOUN
120	19	sharaların	өзиниң	NOUN
120	20	kúsheytiwine	қупійаліқ	ADJ
120	21	alıp	шараларін	NOUN
120	22	keldi.	күшейтиўине	PUNCT
120	23	аліп	аліп	VERB
120	24	келди	келди	VERB
120	25	.	.	PUNCT
121	0	Kóp	көп	DET
121	1	vektorlı,	векторлі	PUNCT
121	2	polimorflı	,	ADJ
121	3	hújimler	полиморфлі	ADJ
121	4	һүжимлер	һүжимлер	NOUN
122	0	Reńsiz	реңсиз	NOUN
122	1	logotip	логотип	NOUN
122	2	2025-jılı	2025	PUNCT
122	3	9-yanvarda	-	PUNCT
122	4	Djimmi	жілі	NOUN
122	5	Karterdıń	9	NUM
122	6	qaytıs	-	PUNCT
122	7	bolıwı	йанварда	VERB
122	8	hám	джимми	CCONJ
122	9	jerlewi	картердің	NOUN
122	10	ushın	қайтіс	ADP
122	11	qayta	боліўі	ADP
122	12	qollanıldı.	һáм	PUNCT
122	13	жерлеўи	жерлеўи	NOUN
122	14	ушін	ушін	ADP
122	15	қайта	қайта	ADV
122	16	қолланілді	қолланілді	VERB
122	17	.	.	PUNCT
123	0	2022-jılǵı	2022	PUNCT
123	1	Swift	-	PUNCT
123	2	Student	жілғі	ADJ
123	3	Challenge	сўифт	NOUN
123	4	jeńimpazların	студент	NOUN
123	5	sıylıqlaw	чалленге	PROPN
123	6	жеңимпазларін	жеңимпазларін	NOUN
123	7	сійліқла	сійліқла	VERB
123	8	ў	ў	PUNCT
124	0	Texnologiyalıq	теxнологийаліқ	ADJ
124	1	jetilistiriwler	жетилистириўлер	NOUN
125	0	Syomka	сйомка	NOUN
125	1	barısı	барісі	NOUN
126	0	Agile	агиле	NOUN
126	1	testlew	тестлеў	VERB
127	0	Bul	бул	PRON
127	1	jerde	жерде	NOUN
127	2	olar	олар	PRON
127	3	toptı	топті	NOUN
127	4	qollanıw	қолланіў	NOUN
127	5	ushın	ушін	ADP
127	6	keńislik	кеңислик	NOUN
127	7	hám	һáм	CCONJ
127	8	waqıttı	ўақітті	NOUN
127	9	paydalanıp,	пайдаланіп	PUNCT
127	10	óz	,	PUNCT
127	11	komandasınıń	өз	DET
127	12	oyın	командасінің	NOUN
127	13	tempin	ойін	NOUN
127	14	basqaradı	темпин	NOUN
127	15	hám	басқараді	CCONJ
127	16	pútkil	һáм	ADJ
127	17	komandanıń,	пүткил	PUNCT
127	18	tek	команданің	NOUN
127	19	dárwazaǵa	,	PUNCT
127	20	hújim	тек	ADV
127	21	emes,	дáрўазаға	PUNCT
127	22	al	һүжим	NOUN
127	23	barlıq	емес	AUX
127	24	háreketlerin	,	PUNCT
127	25	shólkemlestiredi.	ал	PUNCT
127	26	барліқ	барліқ	ADJ
127	27	һáрекетлерин	һáрекетлерин	NOUN
127	28	шөлкемлестиреди	шөлкемлестиреди	VERB
127	29	.	.	PUNCT
128	0	Los-Andjeles	лос	PUNCT
128	1	qala	-анджелес	NOUN
128	2	keńesi	қала	NOUN
128	3	baslıǵı	кеңеси	NOUN
128	4	Markis	басліғі	NOUN
128	5	Xarris-Douson	маркис	PUNCT
128	6	Qubla	xаррис	NOUN
128	7	Los-Andjeleste	-	PUNCT
128	8	kóriniwshiliktiń	доусон	NOUN
128	9	bir	қубла	NUM
128	10	kvartaldan	лос	NOUN
128	11	da	-	PUNCT
128	12	tómen	анджелесте	NOUN
128	13	túskenin	көриниўшиликтиң	VERB
128	14	xabarladı	бир	NOUN
128	15	hám	кварталдан	CCONJ
128	16	turǵınlarǵa	да	CCONJ
128	17	múmkin	төмен	ADJ
128	18	bolǵanınsha	түскенин	VERB
128	19	mashina	xабарладі	VERB
128	20	aydawdan	һáм	NOUN
128	21	bas	турғінларға	NOUN
128	22	tartıwdı	мүмкин	ADJ
128	23	usınıs	болғанінша	CCONJ
128	24	etti.	машина	PUNCT
128	25	айдаўдан	айдаўдан	NOUN
128	26	бас	бас	NOUN
128	27	тартіўді	тартіўді	VERB
128	28	усініс	усініс	NOUN
128	29	етти	етти	VERB
128	30	.	.	PUNCT
129	0	Node.js	ноде	PUNCT
129	1	logotibi	.жс	NOUN
129	2	orınlaw	логотиби	NOUN
129	3	ortalıǵınıń	орінлаў	NOUN
129	4	kross-platformalı	орталіғінің	PUNCT
129	5	tábiyatın	кросс-платформалі	ADJ
129	6	súwretlewshi,	тáбийатін	PUNCT
129	7	bir-birin	сүўретлеўши	PUNCT
129	8	basıp	,	PUNCT
129	9	ótetuǵın	бир-бирин	ADV
129	10	sızıqları	басіп	VERB
129	11	bar	өтетуғін	VERB
129	12	jasıl	сізіқларі	NOUN
129	13	altı	бар	ADJ
129	14	múyeshlikten	жасіл	ADJ
129	15	ibarat.	алті	PUNCT
129	16	мүйешликтен	мүйешликтен	NOUN
129	17	ибарат	ибарат	NOUN
129	18	.	.	PUNCT
130	0	2024-jılı	2024	PUNCT
130	1	fevral	-	PUNCT
130	2	ayında	жілі	ADJ
130	3	Bard	феврал	NOUN
130	4	hám	айінда	CCONJ
130	5	Duet	бард	NOUN
130	6	AI,	һáм	PUNCT
130	7	Googlediń	дует	NOUN
130	8	basqa	аи	NOUN
130	9	jasalma	,	PUNCT
130	10	intellekt	гоогледиң	NOUN
130	11	ónimi,	басқа	PUNCT
130	12	Android	жасалма	ADJ
130	13	qosımshasınıń	интеллект	NOUN
130	14	iske	өними	ADJ
130	15	túsiriliwi	,	PUNCT
130	16	menen	андроид	NOUN
130	17	bir	қосімшасінің	NUM
130	18	waqıtta	иске	NOUN
130	19	Gemini	түсирилиўи	VERB
130	20	brendı	менен	CCONJ
130	21	astında	бир	NUM
130	22	birlestiriliwi	ўақітта	NOUN
130	23	ámelge	гемини	ADJ
130	24	asırıldı.	бренді	PUNCT
130	25	астінда	астінда	NOUN
130	26	бирлестирилиўи	бирлестирилиўи	NOUN
130	27	áмелге	áмелге	NOUN
130	28	асірілді	асірілді	VERB
130	29	.	.	PUNCT
131	0	1930-jıllarda	1930	PUNCT
131	1	Dallastan	-	PUNCT
131	2	shıǵısta,	жілларда	PUNCT
131	3	Kilgor	далластан	NOUN
131	4	qasında	шіғіста	NOUN
131	5	neft	,	PUNCT
131	6	tabıldı.	килгор	PUNCT
131	7	қасінда	қасінда	NOUN
131	8	нефт	нефт	NOUN
131	9	табілді	табілді	VERB
131	10	.	.	PUNCT
132	0	Google+	гоогле+	PUNCT
132	1	ke	ке	ADV
132	2	sholıw	шоліў	VERB
133	0	Bilim	билим	NOUN
133	1	Panelindegi	панелиндеги	NOUN
133	2	mazmun	мазмун	NOUN
133	3	Wikipediya	ўикипедийа	NOUN
133	4	hám	һáм	CCONJ
133	5	basqa	басқа	ADJ
133	6	da	да	ADV
133	7	strukturalanǵan	структураланған	ADJ
133	8	maǵlıwmatlar	мағліўматлар	NOUN
133	9	bazaları	базаларі	NOUN
133	10	sıyaqlı	сійақлі	ADJ
133	11	hár	һáр	ADJ
133	12	qıylı	қійлі	ADJ
133	13	dereklerden	дереклерден	NOUN
133	14	alınadı,	алінаді	PUNCT
133	15	bul	,	PRON
133	16	kórsetilgen	бул	NOUN
133	17	informaciyanıń	көрсетилген	VERB
133	18	durıs	информаcийанің	NOUN
133	19	hám	дуріс	CCONJ
133	20	kontekstke	һáм	NOUN
133	21	sáykes	контекстке	NOUN
133	22	bolıwın	сáйкес	ADJ
133	23	támiyinleydi.	боліўін	PUNCT
133	24	тáмийинлейди	тáмийинлейди	VERB
133	25	.	.	PUNCT
134	0	Paydalanıwshılar	пайдаланіўшілар	NOUN
134	1	sonday-aq,	сондай-ақ	PUNCT
134	2	bólisilgen	,	PUNCT
134	3	albomlardaǵı	бөлисилген	ADJ
134	4	foto	албомлардағі	CCONJ
134	5	súwretler	фото	NOUN
134	6	menen	сүўретлер	NOUN
134	7	videolardı	менен	CCONJ
134	8	ózleriniń	видеоларді	NOUN
134	9	jeke	өзлериниң	PRON
134	10	kollekciyasına	жеке	ADJ
134	11	qosıw	коллекcийасіна	NOUN
134	12	ushın	қосіў	ADP
134	13	saqlay	ушін	ADP
134	14	aladı.	сақлай	PUNCT
134	15	iOS	аладі	VERB
134	16	ishindegi	.	PUNCT
134	17	jergilikli	иос	ADJ
134	18	Photos	ишиндеги	NOUN
134	19	xızmetinen	жергиликли	ADJ
134	20	ayırmashılıǵı,	пһотос	PUNCT
134	21	Google	xізметинен	NOUN
134	22	Photos	айірмашіліғі	NOUN
134	23	Android	,	PUNCT
134	24	hám	гоогле	CCONJ
134	25	iOS	пһотос	NOUN
134	26	platformaları	андроид	NOUN
134	27	arasında	һáм	CCONJ
134	28	hám	иос	CCONJ
134	29	ekewiniń	платформаларі	NOUN
134	30	ortasında	арасінда	NOUN
134	31	tolıq	һáм	NOUN
134	32	rezolyuciyada	екеўиниң	NOUN
134	33	bólisiwge	ортасінда	NOUN
134	34	ruqsat	толіқ	ADJ
134	35	beredi.	резолйуcийада	PUNCT
134	36	бөлисиўге	бөлисиўге	VERB
134	37	руқсат	руқсат	NOUN
134	38	береди	береди	VERB
134	39	.	.	PUNCT
135	0	Ayırım	айірім	ADJ
135	1	kommentatorlar,	комментаторлар	PUNCT
135	2	industriyanıń	,	PUNCT
135	3	óz	индустрийанің	NOUN
135	4	qurılmaların	өз	DET
135	5	jańalamawǵa	қурілмаларін	NOUN
135	6	finanslıq	жаңаламаўға	VERB
135	7	stimulı	финансліқ	ADJ
135	8	bar	стимулі	NOUN
135	9	ekenin	бар	ADJ
135	10	atap	екенин	AUX
135	11	ótti,	атап	PUNCT
135	12	sebebi	өтти	VERB
135	13	bar	,	PUNCT
135	14	qurılmalar	себеби	ADV
135	15	ushın	бар	ADP
135	16	jańalanıwlardıń	қурілмалар	NOUN
135	17	bolmawı	ушін	ADV
135	18	jańaların	жаңаланіўлардің	NOUN
135	19	satıp	болмаўі	VERB
135	20	alıwǵa	жаңаларін	NOUN
135	21	túrtki	сатіп	VERB
135	22	boladı[169],	аліўға	PUNCT
135	23	bul	түртки	PRON
135	24	qatnas	боладі	AUX
135	25	"""mazaq"""	[169]	PUNCT
135	26	dep	,	PUNCT
135	27	táriyiplengen[168]	бул	PUNCT
135	28	The	қатнас	NOUN
135	29	Guardian	""""	PUNCT
135	30	gazetası	мазақ	NOUN
135	31	jańalanıwlardı	""""	PUNCT
135	32	tarqatıw	деп	VERB
135	33	usılınıń	тáрийипленген	VERB
135	34	tek	[168]	NOUN
135	35	óndiriwshiler	тһе	NOUN
135	36	hám	гуардиан	CCONJ
135	37	operatorlar	газетасі	NOUN
135	38	onı	жаңаланіўларді	ADJ
135	39	usılay	тарқатіў	VERB
135	40	jobalastırǵanı	усілінің	NOUN
135	41	ushın	тек	ADP
135	42	quramalasqanın	өндириўшилер	NOUN
135	43	ayıpladı.[168]	һáм	PUNCT
135	44	2011-jılı	операторлар	PUNCT
135	45	Google	оні	PRON
135	46	industriya	усілай	VERB
135	47	wákilleriniń	жобаластірғані	VERB
135	48	bir	ушін	NUM
135	49	qatarı	қурамаласқанін	VERB
135	50	menen	айіпладі	VERB
135	51	birge	.	PUNCT
135	52	"""Android"	[168]	PUNCT
135	53	jańalanıw	2011	NUM
135	54	"alyansı""n"	-	PUNCT
135	55	járiyalaw	жілі	NOUN
135	56	ushın	гоогле	ADP
135	57	birlesti,	индустрийа	PUNCT
135	58	hárbir	ўáкиллериниң	NOUN
135	59	qurılma	бир	NOUN
135	60	ushın	қатарі	ADP
135	61	onıń	менен	ADP
135	62	shıǵarılıwınan	бирге	NOUN
135	63	keyin	""""	PUNCT
135	64	18	андроид	NOUN
135	65	ay	жаңаланіў	NOUN
135	66	dawamında	"алйансі""н"	NOUN
135	67	óz	жáрийалаў	NOUN
135	68	waqtında	ушін	ADP
135	69	jańalanıwlardı	бирлести	NOUN
135	70	jetkerip	,	PUNCT
135	71	beriwge	һáрбир	ADJ
135	72	wáde	қурілма	NOUN
135	73	berdi;	ушін	PUNCT
135	74	biraq,	онің	PUNCT
135	75	sol	шіғаріліўінан	NOUN
135	76	járiyalawdan	кейин	ADP
135	77	keyin	18	NUM
135	78	bul	ай	PRON
135	79	alyans	даўамінда	NOUN
135	80	haqqında	өз	DET
135	81	basqa	ўақтінда	NOUN
135	82	rásmiy	жаңаланіўларді	NOUN
135	83	málimleme	жеткерип	VERB
135	84	bolmadı.[163][170].	бериўге	PUNCT
135	85	ўáде	ўáде	NOUN
135	86	берди;	берди;	PUNCT
135	87	бирақ	бирақ	NOUN
135	88	,	,	PUNCT
135	89	сол	сол	DET
135	90	жáрийалаўдан	жáрийалаўдан	NOUN
135	91	кейин	кейин	ADP
135	92	бул	бул	NOUN
135	93	алйанс	алйанс	NOUN
135	94	һаққінда	һаққінда	NOUN
135	95	басқа	басқа	ADJ
135	96	рáсмий	рáсмий	NOUN
135	97	мáлимлеме	мáлимлеме	NOUN
135	98	болмаді	болмаді	AUX
135	99	.	.	PUNCT
135	100	[163	[163	PUNCT
135	101	]	]	PUNCT
135	102	[170	[170	PUNCT
135	103	]	]	PUNCT
135	104	.	.	PUNCT
136	0	iPhone	ипһоне	NOUN
136	1	5c	5c	NUM
136	2	-	-	PUNCT
136	3	bul	бул	PRON
136	4	Apple	аппле	NOUN
136	5	Inc.	инc.	PUNCT
136	6	tárepinen	тáрепинен	NOUN
136	7	jaratılǵan	жаратілған	VERB
136	8	hám	һáм	CCONJ
136	9	satıwǵa	сатіўға	VERB
136	10	shıǵarılǵan	шіғарілған	VERB
136	11	smartfon.	смартфон	PUNCT
136	12	.	.	PUNCT
137	0	Ol	ол	PRON
137	1	shıǵındı	шіғінді	ADJ
137	2	da,	да	PUNCT
137	3	joǵaltpay	,	PUNCT
137	4	qısıwdı,	жоғалтпай	PUNCT
137	5	sonday-aq	қісіўді	PUNCT
137	6	animaciyanı	,	PUNCT
137	7	hám	сондай-ақ	CCONJ
137	8	alfa-ashıqlıqtı	анимаcийані	PUNCT
137	9	qollap-quwatlaydı.	һáм	PUNCT
137	10	алфа-ашіқліқті	алфа-ашіқліқті	PUNCT
137	11	қоллап	қоллап	VERB
137	12	-	-	PUNCT
137	13	қуўатлайді	қуўатлайді	VERB
137	14	.	.	PUNCT
138	0	Óz-ózin	өз-өзин	PUNCT
138	1	sıpatlaytuǵın	сіпатлайтуғін	VERB
138	2	xabarlar:	xабарлар	PUNCT
138	3	Hárbir	:	PUNCT
138	4	xabar	һáрбир	ADJ
138	5	onı	xабар	NOUN
138	6	qalay	оні	PRON
138	7	qayta	қалай	ADV
138	8	islewdi	қайта	VERB
138	9	táriyiplew	ислеўди	VERB
138	10	ushın	тáрийиплеў	ADP
138	11	jetkilikli	ушін	ADJ
138	12	informaciyanı	жеткиликли	NOUN
138	13	óz	информаcийані	NOUN
138	14	ishine	өз	DET
138	15	aladı.	ишине	PUNCT
138	16	аладі	аладі	VERB
138	17	.	.	PUNCT
139	0	2012-jıldıń	2012	PUNCT
139	1	iyun	-	PUNCT
139	2	ayında	жілдің	NOUN
139	3	Instagram	ийун	NOUN
139	4	qosımsha	айінда	NOUN
139	5	ishinde	инстаграм	NOUN
139	6	ataqlı	қосімша	ADJ
139	7	súwretlerdi,	ишинде	PUNCT
139	8	jaqın	атақлі	ADJ
139	9	jerde	сүўретлерди	NOUN
139	10	túsirilgen	,	PUNCT
139	11	súwretlerdi	жақін	ADJ
139	12	hám	жерде	CCONJ
139	13	izlewdi	түсирилген	VERB
139	14	kórsetetuǵın	сүўретлерди	NOUN
139	15	"""Izertlew"""	һáм	PUNCT
139	16	betin	излеўди	NOUN
139	17	engizdi[154].	көрсететуғін	PUNCT
139	18	""""	""""	PUNCT
139	19	изертлеў	изертлеў	NOUN
139	20	""""	""""	PUNCT
139	21	бетин	бетин	NOUN
139	22	енгизди	енгизди	VERB
139	23	[154]	[154]	PUNCT
139	24	.	.	PUNCT
140	0	Birinshi	биринши	ADJ
140	1	áwlad	áўлад	NOUN
140	2	iPod	ипод	NOUN
140	3	Touch-ta	тоуч-та	PUNCT
140	4	integraciyalanǵan	интеграcийаланған	VERB
140	5	dinamik	динамик	NOUN
140	6	joq,	жоқ	PUNCT
140	7	al	,	PUNCT
140	8	tórtinshi	ал	CCONJ
140	9	áwladqa	төртинши	ADJ
140	10	shekemgi	áўладқа	NOUN
140	11	barlıq	шекемги	ADP
140	12	iPod	барліқ	ADJ
140	13	Touch-larda	ипод	PUNCT
140	14	mikrofon,	тоуч-ларда	PUNCT
140	15	kamera	микрофон	NOUN
140	16	hám	,	CCONJ
140	17	jaqtılandırıwshı	камера	NOUN
140	18	joq.	һáм	PUNCT
140	19	жақтіландіріўші	жақтіландіріўші	ADJ
140	20	жоқ	жоқ	ADJ
140	21	.	.	PUNCT
141	0	Tipik	типик	NOUN
141	1	klaviatura	клавиатура	NOUN
141	2	formatları	форматларі	NOUN
141	3	arasındaǵı	арасіндағі	NOUN
141	4	ólshem	өлшем	NOUN
141	5	salıstırması	салістірмасі	NOUN
142	0	Pixel-diń	пиxел-диң	PUNCT
142	1	"""offlayn"	"""оффлайн"	PUNCT
142	2	qurılmalardı	қурілмаларді	NOUN
142	3	"tabıw"""	табіў	PUNCT
142	4	parametri	""""	PUNCT
142	5	"""tek"	параметри	PUNCT
142	6	joqarı	""""	PUNCT
142	7	trafikli	тек	ADJ
142	8	aymaqlarda	жоқарі	ADJ
142	9	tarmaq	трафикли	NOUN
142	10	"penen"""	аймақларда	PUNCT
142	11	yamasa	тармақ	NOUN
142	12	"""barlıq"	пенен	PUNCT
142	13	aymaqlarda	""""	PUNCT
142	14	tarmaq	йамаса	VERB
142	15	"penen"""	""""	PUNCT
142	16	dep	барліқ	ADJ
142	17	ornatılıwı	аймақларда	NOUN
142	18	kerek.	тармақ	PUNCT
142	19	пенен	пенен	NOUN
142	20	""""	""""	PUNCT
142	21	деп	деп	VERB
142	22	орнатіліўі	орнатіліўі	VERB
142	23	керек	керек	ADJ
142	24	.	.	PUNCT
143	0	Detallardı	деталларді	NOUN
143	1	eslep	еслеп	VERB
143	2	qalıw	қаліў	VERB
143	3	ornına,	орніна	PUNCT
143	4	adamlardıń	,	PUNCT
143	5	91	адамлардің	NOUN
143	6	procenti	91	NUM
143	7	Internetten,	проcенти	PUNCT
143	8	al	интернеттен	NOUN
143	9	44	,	PUNCT
143	10	procenti	ал	CCONJ
143	11	smartfonlarınan	44	NUM
143	12	paydalandı.	проcенти	PUNCT
143	13	смартфонларінан	смартфонларінан	NOUN
143	14	пайдаланді	пайдаланді	VERB
143	15	.	.	PUNCT
144	0	Usı	усі	ADJ
144	1	patentlerge	патентлерге	NOUN
144	2	muwapıq,	муўапіқ	PUNCT
144	3	sayt	,	PUNCT
144	4	siltemeleri	сайт	NOUN
144	5	paydalanıwshı	силтемелери	NOUN
144	6	minez-qulqınan,	пайдаланіўші	PUNCT
144	7	atap	минез-қулқінан	ADJ
144	8	aytqanda,	,	PUNCT
144	9	betke	атап	X
144	10	kiriw	айтқанда	VERB
144	11	sanınan,	,	PUNCT
144	12	bette	бетке	NOUN
144	13	ótkerilgen	кириў	VERB
144	14	waqıt	санінан	NOUN
144	15	muǵdarınan	,	PUNCT
144	16	hám	бетте	CCONJ
144	17	bettiń	өткерилген	VERB
144	18	mazmunınıń	ўақіт	NOUN
144	19	ózinen	муғдарінан	NOUN
144	20	-	һáм	PUNCT
144	21	bette	беттиң	NOUN
144	22	kommerciyalıq	мазмунінің	NOUN
144	23	operaciyalar	өзинен	NOUN
144	24	bar	-	PUNCT
144	25	yaki	бетте	NOUN
144	26	joq	коммерcийаліқ	ADJ
144	27	ekeninen	операcийалар	NOUN
144	28	kelip	бар	ADJ
144	29	shıǵadı.	йаки	PUNCT
144	30	жоқ	жоқ	ADJ
144	31	екенинен	екенинен	PUNCT
144	32	келип	келип	VERB
144	33	шіғаді	шіғаді	VERB
144	34	.	.	PUNCT
145	0	Mısalı,	місалі	PUNCT
145	1	bir	,	NUM
145	2	neshe	бир	NOUN
145	3	imaratlar	неше	NUM
145	4	"""Bas"	имаратлар	PUNCT
145	5	kóshe	""""	PUNCT
145	6	"32"""	бас	PUNCT
145	7	degen	көше	NOUN
145	8	birdey	32	NUM
145	9	adreste,	""""	PUNCT
145	10	biraq	деген	VERB
145	11	hár	бирдей	NOUN
145	12	túrli	адресте	ADJ
145	13	qalalarda	,	PUNCT
145	14	bolıwı	бирақ	VERB
145	15	múmkin,	һáр	PUNCT
145	16	bul	түрли	PRON
145	17	hár	қалаларда	NOUN
145	18	túrli	боліўі	ADJ
145	19	qalalardıń,	мүмкин	PUNCT
145	20	bir-birine	,	PUNCT
145	21	uqsas	бул	DET
145	22	dúzilgen	һáр	ADJ
145	23	bolsa	түрли	ADJ
145	24	da,	қалалардің	PUNCT
145	25	hár	,	PUNCT
145	26	qıylı	бир-бирине	ADJ
145	27	kóshe	уқсас	NOUN
145	28	adresleri	дүзилген	VERB
145	29	keńisliklerine	болса	AUX
145	30	iye	да	ADV
145	31	ekenin	,	PUNCT
145	32	kórsetedi.	һáр	PUNCT
145	33	қійлі	қійлі	CCONJ
145	34	көше	көше	NOUN
145	35	адреслери	адреслери	NOUN
145	36	кеңисликлерине	кеңисликлерине	NOUN
145	37	ийе	ийе	ADJ
145	38	екенин	екенин	AUX
145	39	көрсетеди	көрсетеди	VERB
145	40	.	.	PUNCT
146	0	Bul	бул	PRON
146	1	sistemanı	системані	NOUN
146	2	sınaqtan	сінақтан	NOUN
146	3	ótkizip	өткизип	VERB
146	4	atırǵan	атірған	VERB
146	5	kompaniyalar	компанийалар	NOUN
146	6	qatarında	қатарінда	NOUN
146	7	ByteDance	бйтеданcе	CCONJ
146	8	hám	һáм	CCONJ
146	9	Tencent	тенcент	NOUN
146	10	bar	бар	ADJ
146	11	dep	деп	VERB
146	12	xabarlandı.	xабарланді	PUNCT
146	13	.	.	PUNCT
147	0	(I.Y.)	(	PUNCT
147	1	и.й.	и.й.	PUNCT
147	2	)	)	PUNCT
148	0	Órt	өрт	NOUN
148	1	óshiriw	өшириў	VERB
148	2	ushın	ушін	ADP
148	3	zapaslar	запаслар	NOUN
148	4	"""24"	""""	PUNCT
148	5	saattan	24	NUM
148	6	kem	сааттан	NOUN
148	7	waqıt	кем	ADJ
148	8	ishinde	ўақіт	NOUN
148	9	úsh	ишинде	NOUN
148	10	márte	үш	NUM
148	11	"bosatıldı""."	мáрте	PUNCT
148	12	босатілді	босатілді	VERB
148	13	""""	""""	PUNCT
148	14	.	.	PUNCT
149	0	2022-jıldıń	2022	PUNCT
149	1	aprel	-	PUNCT
149	2	ayında	жілдің	NUM
149	3	Lopes	апрел	NOUN
149	4	birinshi	айінда	NOUN
149	5	usınıstan	лопес	NOUN
149	6	keyin	биринши	ADJ
149	7	20	усіністан	NOUN
149	8	jıl	кейин	ADP
149	9	ótkennen	20	NUM
149	10	soń	жіл	NOUN
149	11	Afflek	өткеннен	VERB
149	12	penen	соң	ADP
149	13	ekinshi	аффлек	NOUN
149	14	nekelerin	пенен	PRON
149	15	járiyaladı[229].	екинши	PUNCT
149	16	некелерин	некелерин	NOUN
149	17	жáрийаладі	жáрийаладі	VERB
149	18	[229]	[229]	PUNCT
149	19	.	.	PUNCT
150	0	Aǵımǵa	ағімға	NOUN
